CaseID,weight_pop,B3_trans,ND2_trans,B7_b_trans,GH1_trans,race_trans,educ_trans,B3_binary,ND2_num,B7_b_num,GH1_num,race_num,educ_num
2302,26327.5297,5,3,2,2,2,3,1,3,2,2,2,3
2303,24948.3548,3,3,2,1,3,4,1,3,2,1,3,4
2304,26883.5313,3,3,3,1,1,4,1,3,3,1,1,4
2305,15051.257,2,3,1,2,1,2,0,3,1,2,1,2
2306,13992.7265,2,3,2,2,1,3,0,3,2,2,1,3
2307,22864.9773,2,3,2,1,1,3,0,3,2,1,1,3
2308,22146.0361,3,2,2,1,1,4,1,2,2,1,1,4
2309,29053.5394,5,3,2,1,2,4,1,3,2,1,2,4
2310,7509.6033,3,3,2,3,1,4,1,3,2,3,1,4
2311,16302.7652,3,2,2,2,1,4,1,2,2,2,1,4
2312,16705.3888,1,3,1,2,1,3,0,3,1,2,1,3
2313,20051.2529,2,3,1,3,1,2,0,3,1,3,1,2
2314,20062.903,3,3,1,2,1,2,1,3,1,2,1,2
2315,30324.5631,2,2,1,1,1,1,0,2,1,1,1,1
2316,13914.758,3,2,2,2,1,4,1,2,2,2,1,4
2317,72720.7582,3,3,3,1,3,2,1,3,3,1,3,2
2318,11108.9163,3,3,2,1,1,4,1,3,2,1,1,4
2319,10509.691,1,3,1,3,1,3,0,3,1,3,1,3
2320,13056.6655,3,2,2,1,1,3,1,2,2,1,1,3
2321,10965.4948,3,3,1,2,1,4,1,3,1,2,1,4
2322,13289.8954,1,3,1,1,1,4,0,3,1,1,1,4
2323,27643.4111,3,3,3,1,1,4,1,3,3,1,1,4
2324,25017.4803,5,1,1,4,2,1,1,1,1,4,2,1
2325,17404.0326,4,2,2,2,1,2,1,2,2,2,1,2
2326,27832.4729,3,3,1,3,2,2,1,3,1,3,2,2
2327,15464.7741,2,1,1,1,1,3,0,1,1,1,1,3
2328,52278.4283,1,3,2,4,1,2,0,3,2,4,1,2
2329,15209.6036,3,3,2,3,1,2,1,3,2,3,1,2
2330,3666.6386,1,3,1,3,5,4,0,3,1,3,5,4
2331,13063.8424,2,3,2,1,1,4,0,3,2,1,1,4
2332,14861.7569,2,3,2,2,1,2,0,3,2,2,1,2
2333,32668.7509,5,1,2,1,1,3,1,1,2,1,1,3
2335,11881.0489,3,2,3,1,1,4,1,2,3,1,1,4
2336,17127.8861,3,3,3,3,4,4,1,3,3,3,4,4
2337,16258.6986,4,2,2,2,1,2,1,2,2,2,1,2
2338,7208.1778,2,3,1,2,1,4,0,3,1,2,1,4
2339,30850.2665,3,3,2,1,1,4,1,3,2,1,1,4
2340,24369.5514,2,3,2,1,1,2,0,3,2,1,1,2
2341,21304.4017,2,2,2,2,1,4,0,2,2,2,1,4
2342,22224.632,4,3,2,3,1,3,1,3,2,3,1,3
2344,20210.8441,2,3,1,3,1,2,0,3,1,3,1,2
2345,28438.1383,3,1,1,4,1,3,1,1,1,4,1,3
2346,16329.0748,3,2,2,3,1,4,1,2,2,3,1,4
2347,24406.7773,5,3,2,3,1,2,1,3,2,3,1,2
2348,13386.1578,3,5,1,1,1,2,1,5,1,1,1,2
2349,21579.2115,2,3,2,1,1,4,0,3,2,1,1,4
2350,16868.8708,2,3,1,1,1,2,0,3,1,1,1,2
2351,14447.0598,1,2,1,2,1,2,0,2,1,2,1,2
2352,21344.2895,3,2,2,2,1,4,1,2,2,2,1,4
2353,38788.3048,5,3,2,1,1,2,1,3,2,1,1,2
2354,27371.7683,5,3,2,4,1,4,1,3,2,4,1,4
2355,15710.3447,1,3,1,2,3,3,0,3,1,2,3,3
2356,17001.7715,3,1,2,1,3,4,1,1,2,1,3,4
2357,19790.4153,3,3,1,1,1,4,1,3,1,1,1,4
2358,16098.9296,2,2,2,2,1,2,0,2,2,2,1,2
2359,15051.257,3,2,3,3,1,2,1,2,3,3,1,2
2360,15051.257,3,2,2,2,1,3,1,2,2,2,1,3
2361,21037.9463,3,3,2,1,1,3,1,3,2,1,1,3
2362,13967.3358,2,1,1,3,1,2,0,1,1,3,1,2
2363,19483.7839,4,2,2,1,1,4,1,2,2,1,1,4
2364,28071.4704,4,2,2,3,2,3,1,2,2,3,2,3
2365,21065.5409,3,3,1,3,1,3,1,3,1,3,1,3
2366,19183.0054,3,3,2,1,1,2,1,3,2,1,1,2
2367,19805.2631,1,3,1,3,3,3,0,3,1,3,3,3
2368,18597.4579,1,3,1,2,1,3,0,3,1,2,1,3
2369,19917.9717,3,3,2,1,1,4,1,3,2,1,1,4
2370,19172.3238,2,3,1,1,1,4,0,3,1,1,1,4
2371,15321.6202,3,3,3,2,1,4,1,3,3,2,1,4
2372,11250.5645,3,3,2,2,1,4,1,3,2,2,1,4
2373,20273.4104,1,3,1,4,1,2,0,3,1,4,1,2
2374,22224.632,4,3,2,3,1,3,1,3,2,3,1,3
2375,12868.1023,3,3,2,3,1,4,1,3,2,3,1,4
2376,11250.5645,4,1,2,2,1,4,1,1,2,2,1,4
2377,12570.0952,1,3,1,1,1,4,0,3,1,1,1,4
2378,16265.1251,3,2,2,4,5,2,1,2,2,4,5,2
2379,13009.2251,3,2,3,2,1,4,1,2,3,2,1,4
2380,37467.0031,3,3,2,1,2,4,1,3,2,1,2,4
2381,15898.4642,3,3,3,2,2,4,1,3,3,2,2,4
2382,20520.8328,4,2,2,1,3,4,1,2,2,1,3,4
2383,20089.3827,2,2,1,1,1,3,0,2,1,1,1,3
2384,16142.5632,3,3,1,3,1,4,1,3,1,3,1,4
2385,15555.9643,3,3,1,2,3,3,1,3,1,2,3,3
2386,27400.9884,3,2,2,2,1,2,1,2,2,2,1,2
2387,17290.4444,3,5,1,3,1,2,1,5,1,3,1,2
2388,15700.0129,3,3,3,1,1,3,1,3,3,1,1,3
2389,17891.5561,5,3,3,1,1,4,1,3,3,1,1,4
2390,23115.7346,3,4,1,1,1,2,1,4,1,1,1,2
2391,29895.6075,2,3,1,1,3,2,0,3,1,1,3,2
2392,14747.2501,2,3,2,2,3,4,0,3,2,2,3,4
2393,15321.6202,3,1,3,1,1,4,1,1,3,1,1,4
2394,25107.2604,3,2,1,1,1,2,1,2,1,1,1,2
2395,16098.2197,3,3,1,2,5,1,1,3,1,2,5,1
2396,17011.7611,2,3,1,2,1,3,0,3,1,2,1,3
2397,16488.8777,1,3,1,1,1,3,0,3,1,1,1,3
2398,28651.2769,4,3,4,2,1,2,1,3,4,2,1,2
2399,22275.6361,2,3,1,1,1,3,0,3,1,1,1,3
2400,17167.2852,4,1,2,3,2,3,1,1,2,3,2,3
2401,24037.7432,3,3,2,1,1,3,1,3,2,1,1,3
2402,21793.3678,3,1,2,1,1,4,1,1,2,1,1,4
2403,16834.7006,5,3,2,1,3,4,1,3,2,1,3,4
2404,20174.8978,2,3,2,2,1,4,0,3,2,2,1,4
2405,21579.2115,3,2,2,1,1,4,1,2,2,1,1,4
2406,20831.2133,3,3,2,3,1,3,1,3,2,3,1,3
2407,19495.8914,3,2,2,1,1,2,1,2,2,1,1,2
2408,40295.1503,3,3,2,3,3,3,1,3,2,3,3,3
2409,37467.0031,3,3,3,2,2,4,1,3,3,2,2,4
2410,26575.7818,5,3,3,2,2,2,1,3,3,2,2,2
2411,26351.7031,3,3,1,1,1,2,1,3,1,1,1,2
2412,15051.257,3,3,2,2,1,2,1,3,2,2,1,2
2413,13900.4068,3,2,2,2,1,4,1,2,2,2,1,4
2414,13967.3358,3,3,2,2,1,2,1,3,2,2,1,2
2415,25821.4603,3,3,1,4,1,2,1,3,1,4,1,2
2416,21639.8219,3,3,2,1,3,3,1,3,2,1,3,3
2417,16308.8148,3,3,2,1,1,3,1,3,2,1,1,3
2418,23446.8946,4,3,2,1,3,4,1,3,2,1,3,4
2419,23746.0747,3,3,1,3,1,3,1,3,1,3,1,3
2420,32411.6703,3,3,1,3,4,4,1,3,1,3,4,4
2421,14747.2501,3,3,3,2,3,4,1,3,3,2,3,4
2422,11171.6115,1,5,1,3,1,4,0,5,1,3,1,4
2423,15411.6932,2,3,1,2,1,2,0,3,1,2,1,2
2424,27951.4215,2,3,2,2,3,3,0,3,2,2,3,3
2425,37230.8986,2,3,1,1,3,2,0,3,1,1,3,2
2426,31666.032,2,3,1,3,2,3,0,3,1,3,2,3
2427,28129.3954,3,3,2,3,2,3,1,3,2,3,2,3
2428,16098.9296,3,3,2,3,1,2,1,3,2,3,1,2
2429,20632.2653,3,3,2,1,1,3,1,3,2,1,1,3
2430,18880.3487,4,2,2,1,1,3,1,2,2,1,1,3
2431,12153.1069,2,1,2,1,1,4,0,1,2,1,1,4
2432,27643.4111,2,2,1,3,1,4,0,2,1,3,1,4
2433,8441.2201,2,2,2,2,1,4,0,2,2,2,1,4
2434,48089.8845,3,1,3,4,3,2,1,1,3,4,3,2
2435,18794.735,3,3,2,3,4,4,1,3,2,3,4,4
2436,25332.7665,3,3,2,3,1,3,1,3,2,3,1,3
2437,15092.0511,2,3,2,1,1,4,0,3,2,1,1,4
2438,22676.4466,2,3,1,2,1,1,0,3,1,2,1,1
2439,27003.5151,3,3,2,3,2,2,1,3,2,3,2,2
2440,23284.8549,3,3,1,3,1,4,1,3,1,3,1,4
2441,21793.3678,3,2,2,3,1,4,1,2,2,3,1,4
2442,13992.7265,2,2,1,1,1,3,0,2,1,1,1,3
2443,24515.7302,2,3,1,1,1,1,0,3,1,1,1,1
2444,28098.3123,4,3,2,1,2,3,1,3,2,1,2,3
2445,31315.2834,5,1,2,3,3,4,1,1,2,3,3,4
2446,14140.9356,4,3,2,2,1,4,1,3,2,2,1,4
2447,20248.3299,1,3,2,1,1,1,0,3,2,1,1,1
2449,16329.0748,2,3,1,2,1,4,0,3,1,2,1,4
2450,21722.5301,3,1,4,2,1,3,1,1,4,2,1,3
2451,17697.4702,3,3,2,3,1,4,1,3,2,3,1,4
2452,30998.7086,4,5,1,2,1,3,1,5,1,2,1,3
2453,15321.6202,3,3,2,1,1,4,1,3,2,1,1,4
2454,14555.5127,4,2,1,2,1,2,1,2,1,2,1,2
2455,11933.8856,3,3,3,1,5,3,1,3,3,1,5,3
2456,22420.6834,3,3,1,2,3,3,1,3,1,2,3,3
2457,18014.4292,3,3,3,1,1,3,1,3,3,1,1,3
2458,14019.6089,2,3,2,3,3,3,0,3,2,3,3,3
2459,8936.0335,3,2,3,2,1,4,1,2,3,2,1,4
2460,16899.5227,3,3,3,1,1,4,1,3,3,1,1,4
2461,10151.1496,2,3,1,1,1,4,0,3,1,1,1,4
2462,13859.7203,4,5,3,1,3,4,1,5,3,1,3,4
2463,26476.8408,3,2,2,1,3,3,1,2,2,1,3,3
2464,16168.3354,3,3,3,3,1,4,1,3,3,3,1,4
2465,24636.8091,3,2,1,1,1,3,1,2,1,1,1,3
2466,27926.9459,3,3,2,3,3,3,1,3,2,3,3,3
2467,10305.5614,4,2,3,1,1,4,1,2,3,1,1,4
2468,22781.6351,3,2,3,1,1,4,1,2,3,1,1,4
2469,19890.4882,2,2,2,2,1,3,0,2,2,2,1,3
2470,29053.5394,4,3,3,3,2,4,1,3,3,3,2,4
2471,23308.9003,4,2,2,3,4,4,1,2,2,3,4,4
2472,21938.1087,4,3,2,2,1,3,1,3,2,2,1,3
2473,19891.9709,3,2,2,2,1,3,1,2,2,2,1,3
2474,52282.2257,3,3,3,1,3,2,1,3,3,1,3,2
2475,18932.1979,2,3,1,1,1,3,0,3,1,1,1,3
2476,9019.476000000001,3,3,3,1,1,4,1,3,3,1,1,4
2477,16389.9298,4,3,3,1,1,2,1,3,3,1,1,2
2478,15850.0935,3,3,1,4,1,2,1,3,1,4,1,2
2479,21983.5413,5,3,1,3,1,3,1,3,1,3,1,3
2480,18273.326,3,3,1,2,1,1,1,3,1,2,1,1
2481,18596.2755,2,3,2,2,1,2,0,3,2,2,1,2
2482,28993.6131,3,3,1,3,1,4,1,3,1,3,1,4
2483,22438.3553,2,3,3,2,3,4,0,3,3,2,3,4
2484,16004.3448,3,3,2,3,3,4,1,3,2,3,3,4
2485,5022.4929,3,1,3,1,5,4,1,1,3,1,5,4
2486,16011.5578,3,3,2,4,1,2,1,3,2,4,1,2
2487,19493.8887,4,3,1,1,1,4,1,3,1,1,1,4
2488,24347.811,2,2,2,1,1,3,0,2,2,1,1,3
2489,9052.3253,2,4,2,3,5,3,0,4,2,3,5,3
2490,22386.3929,2,3,1,2,1,2,0,3,1,2,1,2
2491,23922.6348,3,3,2,1,1,4,1,3,2,1,1,4
2492,41312.5049,3,1,2,1,3,4,1,1,2,1,3,4
2493,20900.8383,2,3,2,3,3,3,0,3,2,3,3,3
2494,38863.1171,5,3,1,4,3,2,1,3,1,4,3,2
2495,13591.2711,3,3,2,3,2,3,1,3,2,3,2,3
2496,35450.9592,3,2,2,1,3,3,1,2,2,1,3,3
2497,22087.8618,3,2,2,1,4,4,1,2,2,1,4,4
2498,23982.9993,2,3,1,1,1,3,0,3,1,1,1,3
2499,20136.671,4,3,2,3,2,4,1,3,2,3,2,4
2500,43000.7068,1,5,2,4,1,2,0,5,2,4,1,2
2501,11703.031,1,3,1,1,1,4,0,3,1,1,1,4
2502,16860.3265,2,3,1,3,1,2,0,3,1,3,1,2
2503,32403.6859,3,3,3,1,1,1,1,3,3,1,1,1
2504,28993.6131,4,3,2,1,1,4,1,3,2,1,1,4
2505,19739.2482,4,3,2,4,1,1,1,3,2,4,1,1
2506,18596.2755,5,3,2,2,1,2,1,3,2,2,1,2
2507,11902.6777,2,3,2,2,1,3,0,3,2,2,1,3
2508,10965.4948,2,3,1,3,1,4,0,3,1,3,1,4
2509,20271.1524,3,3,2,1,1,2,1,3,2,1,1,2
2510,11248.1266,3,2,2,2,1,4,1,2,2,2,1,4
2511,17704.7623,2,3,1,2,1,3,0,3,1,2,1,3
2512,24037.7432,2,3,2,3,1,3,0,3,2,3,1,3
2513,21206.3464,2,1,1,1,3,3,0,1,1,1,3,3
2514,19990.8188,2,3,1,2,1,2,0,3,1,2,1,2
2515,17930.7039,4,2,2,4,3,3,1,2,2,4,3,3
2516,13763.8121,3,3,1,2,1,4,1,3,1,2,1,4
2517,13009.2251,2,2,1,1,1,4,0,2,1,1,1,4
2519,26364.7371,1,3,1,1,1,3,0,3,1,1,1,3
2520,42266.0655,1,1,1,4,3,2,0,1,1,4,3,2
2521,24240.4411,3,3,2,1,4,4,1,3,2,1,4,4
2522,19289.5761,3,3,1,2,1,3,1,3,1,2,1,3
2523,14140.9356,2,3,1,2,1,4,0,3,1,2,1,4
2524,28869.1523,3,5,2,4,1,2,1,5,2,4,1,2
2525,49980.0306,3,3,1,3,3,2,1,3,1,3,3,2
2526,16639.2413,3,3,3,3,1,2,1,3,3,3,1,2
2527,17203.7011,4,3,1,2,1,4,1,3,1,2,1,4
2528,29656.2386,2,3,1,3,3,3,0,3,1,3,3,3
2529,26467.5892,3,1,1,1,2,4,1,1,1,1,2,4
2530,37467.0031,3,2,2,1,2,4,1,2,2,1,2,4
2531,8589.288399999999,2,3,2,2,1,4,0,3,2,2,1,4
2532,41568.2615,3,3,2,3,3,3,1,3,2,3,3,3
2533,19843.1937,2,3,1,1,1,3,0,3,1,1,1,3
2534,22727.7922,4,1,3,2,3,4,1,1,3,2,3,4
2535,20850.7995,3,2,2,1,1,4,1,2,2,1,1,4
2536,19831.3197,3,2,2,1,2,4,1,2,2,1,2,4
2537,21057.7269,2,2,2,1,1,4,0,2,2,1,1,4
2538,13153.1707,3,3,2,3,1,2,1,3,2,3,1,2
2539,24048.8575,3,2,1,3,1,3,1,2,1,3,1,3
2540,26076.629,3,2,2,1,1,4,1,2,2,1,1,4
2541,16302.7652,3,3,1,2,1,4,1,3,1,2,1,4
2542,23897.4806,5,3,2,3,2,4,1,3,2,3,2,4
2543,23602.0837,3,3,2,3,1,2,1,3,2,3,1,2
2544,39213.7223,1,3,1,3,4,3,0,3,1,3,4,3
2545,13289.8954,3,3,3,2,1,4,1,3,3,2,1,4
2546,18746.3744,2,2,1,2,1,2,0,2,1,2,1,2
2547,13288.2772,3,2,1,3,2,3,1,2,1,3,2,3
2548,24037.7432,2,3,1,1,1,3,0,3,1,1,1,3
2549,14001.9772,2,3,1,3,1,4,0,3,1,3,1,4
2550,26613.2226,3,3,2,1,1,3,1,3,2,1,1,3
2551,17034.646,3,2,2,3,1,4,1,2,2,3,1,4
2552,30547.111,2,1,2,3,1,4,0,1,2,3,1,4
2553,29084.4145,3,2,2,2,5,4,1,2,2,2,5,4
2554,27411.4784,2,3,1,1,1,2,0,3,1,1,1,2
2556,17989.7358,3,3,3,1,5,3,1,3,3,1,5,3
2557,22689.5099,2,2,1,3,1,3,0,2,1,3,1,3
2558,26952.0255,2,2,1,1,4,4,0,2,1,1,4,4
2559,15700.0129,3,3,2,2,1,3,1,3,2,2,1,3
2560,19493.8887,3,3,2,1,1,4,1,3,2,1,1,4
2561,39318.0843,2,4,1,3,2,2,0,4,1,3,2,2
2562,18393.4481,3,3,2,1,1,3,1,3,2,1,1,3
2563,51987.399,4,3,2,3,3,2,1,3,2,3,3,2
2564,27371.7683,2,3,1,1,1,3,0,3,1,1,1,3
2565,21485.2296,2,2,3,1,1,3,0,2,3,1,1,3
2566,22896.381,3,2,2,2,4,4,1,2,2,2,4,4
2567,17011.7611,2,2,1,1,1,3,0,2,1,1,1,3
2568,22789.3308,1,2,1,1,1,2,0,2,1,1,1,2
2569,29229.1365,3,3,3,4,3,2,1,3,3,4,3,2
2570,36313.0138,5,2,4,1,1,3,1,2,4,1,1,3
2571,24347.811,3,2,3,2,1,3,1,2,3,2,1,3
2572,15700.0129,3,2,3,1,1,3,1,2,3,1,1,3
2573,12233.8219,2,3,2,2,1,3,0,3,2,2,1,3
2574,21238.8125,3,3,2,3,2,2,1,3,2,3,2,2
2575,12767.0746,1,3,1,3,2,2,0,3,1,3,2,2
2576,23769.8113,3,3,2,2,1,3,1,3,2,2,1,3
2577,22482.9052,3,2,3,1,1,4,1,2,3,1,1,4
2578,15116.4069,2,3,2,1,1,4,0,3,2,1,1,4
2579,27746.4885,2,2,2,1,1,4,0,2,2,1,1,4
2580,35450.9592,2,2,1,3,3,1,0,2,1,3,3,1
2581,10857.7405,2,3,1,2,1,4,0,3,1,2,1,4
2582,13207.1118,3,2,2,2,1,4,1,2,2,2,1,4
2583,23602.0837,3,1,1,1,1,2,1,1,1,1,1,2
2584,15748.3939,3,3,1,1,1,3,1,3,1,1,1,3
2585,18964.3442,4,2,2,4,1,4,1,2,2,4,1,4
2586,20699.9577,1,3,2,1,1,2,0,3,2,1,1,2
2587,16098.9296,3,2,3,2,1,3,1,2,3,2,1,3
2588,28768.0397,3,3,3,1,2,4,1,3,3,1,2,4
2589,20850.7995,3,3,1,1,1,4,1,3,1,1,1,4
2590,18508.6005,3,2,1,4,1,1,1,2,1,4,1,1
2591,21515.3975,3,1,2,3,2,4,1,1,2,3,2,4
2592,17477.1008,4,2,1,2,1,2,1,2,1,2,1,2
2593,17709.3186,3,3,1,1,1,2,1,3,1,1,1,2
2594,20472.3273,4,3,3,1,1,4,1,3,3,1,1,4
2595,28088.0951,2,2,2,3,4,4,0,2,2,3,4,4
2596,16524.1704,3,2,1,1,1,3,1,2,1,1,1,3
2597,12153.1069,2,2,1,2,1,4,0,2,1,2,1,4
2598,11981.7294,3,3,2,4,1,3,1,3,2,4,1,3
2599,17272.0782,3,3,1,1,1,2,1,3,1,1,1,2
2600,44248.3699,3,3,2,1,2,1,1,3,2,1,2,1
2601,14140.9356,3,3,3,1,1,4,1,3,3,1,1,4
2602,20415.5085,3,1,3,1,2,3,1,1,3,1,2,3
2603,88732.6474,3,3,3,2,4,3,1,3,3,2,4,3
2604,16098.9296,3,3,1,2,1,2,1,3,1,2,1,2
2605,30155.2989,4,3,2,1,1,3,1,3,2,1,1,3
2606,26476.8408,2,3,2,1,3,3,0,3,2,1,3,3
2607,14001.9772,3,2,3,2,1,4,1,2,3,2,1,4
2608,21891.6326,3,2,2,1,1,3,1,2,2,1,1,3
2609,20929.5501,2,3,1,2,1,2,0,3,1,2,1,2
2610,17404.0326,3,2,2,1,1,2,1,2,2,1,1,2
2611,14001.9772,2,3,2,2,1,3,0,3,2,2,1,3
2612,12570.0952,2,3,2,3,1,4,0,3,2,3,1,4
2613,12502.9305,2,3,1,2,3,3,0,3,1,2,3,3
2614,26326.1987,3,3,1,1,1,3,1,3,1,1,1,3
2615,13900.4068,3,3,1,2,1,4,1,3,1,2,1,4
2616,23647.8226,2,3,1,1,1,3,0,3,1,1,1,3
2617,27052.0386,3,3,2,1,1,2,1,3,2,1,1,2
2618,27746.4885,4,2,3,1,1,4,1,2,3,1,1,4
2619,15321.6202,3,3,2,1,1,4,1,3,2,1,1,4
2620,19892.9415,4,3,3,1,1,4,1,3,3,1,1,4
2621,20837.024,3,2,2,1,1,3,1,2,2,1,1,3
2622,11036.1572,2,3,1,3,1,4,0,3,1,3,1,4
2623,4774.7632,3,2,2,1,5,4,1,2,2,1,5,4
2624,29478.4912,3,3,2,2,1,2,1,3,2,2,1,2
2625,9628.437,4,2,3,4,2,2,1,2,3,4,2,2
2626,3666.6386,3,3,3,2,5,4,1,3,3,2,5,4
2627,15209.6036,2,3,1,2,1,2,0,3,1,2,1,2
2628,18215.8346,1,3,2,1,1,4,0,3,2,1,1,4
2629,15882.4633,3,2,2,2,1,4,1,2,2,2,1,4
2630,23116.6365,3,3,2,3,1,2,1,3,2,3,1,2
2631,21793.3678,2,2,3,2,1,4,0,2,3,2,1,4
2632,40246.806,3,3,3,3,4,3,1,3,3,3,4,3
2633,10151.1496,4,3,2,1,1,4,1,3,2,1,1,4
2634,9342.654399999999,4,2,2,3,5,4,1,2,2,3,5,4
2635,40501.1295,1,3,2,4,2,2,0,3,2,4,2,2
2636,37337.0023,3,2,2,2,5,3,1,2,2,2,5,3
2637,16860.3265,2,3,2,3,1,2,0,3,2,3,1,2
2638,32618.59,3,3,3,4,2,2,1,3,3,4,2,2
2639,36907.5403,3,2,3,3,1,3,1,2,3,3,1,3
2640,18273.326,1,1,1,2,1,1,0,1,1,2,1,1
2641,13289.8954,2,3,2,2,1,4,0,3,2,2,1,4
2642,23625.9115,2,3,2,3,1,4,0,3,2,3,1,4
2643,12517.6437,3,3,1,4,1,4,1,3,1,4,1,4
2644,47278.1501,5,3,3,2,1,2,1,3,3,2,1,2
2645,32473.007,3,3,1,1,1,2,1,3,1,1,1,2
2646,35175.1908,3,3,2,2,3,2,1,3,2,2,3,2
2647,21792.0233,2,3,3,3,4,4,0,3,3,3,4,4
2648,28993.6131,3,2,2,1,1,4,1,2,2,1,1,4
2649,21983.5413,2,2,2,3,1,3,0,2,2,3,1,3
2650,10442.4911,2,3,1,1,1,4,0,3,1,1,1,4
2651,19968.7156,5,3,2,3,2,2,1,3,2,3,2,2
2652,28104.2223,3,3,2,3,1,2,1,3,2,3,1,2
2653,12790.5886,1,3,1,1,1,4,0,3,1,1,1,4
2654,26575.7818,2,3,2,1,2,3,0,3,2,1,2,3
2655,30702.6562,1,3,1,1,1,3,0,3,1,1,1,3
2656,29155.6554,3,2,3,2,1,2,1,2,3,2,1,2
2657,17305.5501,4,2,2,1,1,3,1,2,2,1,1,3
2659,16302.7652,4,3,2,2,1,4,1,3,2,2,1,4
2660,16627.4058,2,2,2,3,2,3,0,2,2,3,2,3
2661,20329.7194,3,3,2,1,3,4,1,3,2,1,3,4
2662,24703.1954,3,1,1,1,3,4,1,1,1,1,3,4
2663,13317.364,3,2,3,1,2,4,1,2,3,1,2,4
2664,23415.4431,2,3,2,1,1,3,0,3,2,1,1,3
2665,19220.1805,3,3,1,3,1,3,1,3,1,3,1,3
2666,12570.0952,4,3,3,1,1,4,1,3,3,1,1,4
2667,22482.9052,2,3,1,1,1,4,0,3,1,1,1,4
2668,28559.1918,3,2,3,2,1,4,1,2,3,2,1,4
2669,23897.4806,3,3,2,3,2,4,1,3,2,3,2,4
2670,12220.0704,3,3,3,3,4,4,1,3,3,3,4,4
2671,17173.8704,4,2,1,1,2,4,1,2,1,1,2,4
2672,15978.5584,4,3,2,1,3,4,1,3,2,1,3,4
2673,19493.8887,2,3,1,1,1,4,0,3,1,1,1,4
2674,10965.4948,3,3,2,2,1,4,1,3,2,2,1,4
2675,14447.0598,2,2,1,3,1,3,0,2,1,3,1,3
2676,88732.6474,3,3,3,2,3,1,1,3,3,2,3,1
2677,33938.8841,3,3,1,3,1,2,1,3,1,3,1,2
2678,23391.2933,3,3,2,1,1,3,1,3,2,1,1,3
2679,20728.0943,1,3,1,2,1,1,0,3,1,2,1,1
2680,21057.7269,3,3,2,1,1,4,1,3,2,1,1,4
2681,11421.6997,2,3,2,3,1,4,0,3,2,3,1,4
2682,19493.8887,3,2,2,1,1,4,1,2,2,1,1,4
2683,20053.3701,3,3,1,1,1,4,1,3,1,1,1,4
2684,19790.4153,2,1,1,1,1,4,0,1,1,1,1,4
2685,17339.9346,3,2,3,1,1,2,1,2,3,1,1,2
2686,63360.0998,2,4,2,3,1,2,0,4,2,3,1,2
2687,25906.9628,2,2,1,1,1,3,0,2,1,1,1,3
2688,15209.6036,1,4,1,1,1,2,0,4,1,1,1,2
2689,16142.5632,3,3,2,1,1,4,1,3,2,1,1,4
2690,19743.568,3,3,3,1,3,3,1,3,3,1,3,3
2691,18800.2184,3,3,1,1,1,2,1,3,1,1,1,2
2692,34487.2046,3,3,3,2,4,4,1,3,3,2,4,4
2693,10151.1496,1,3,2,2,1,4,0,3,2,2,1,4
2694,7885.7157,3,3,3,2,1,4,1,3,3,2,1,4
2695,16146.2873,5,3,3,3,1,2,1,3,3,3,1,2
2696,23687.5548,4,3,2,1,1,4,1,3,2,1,1,4
2697,17821.3844,2,3,2,2,1,3,0,3,2,2,1,3
2698,18880.3487,3,2,1,2,1,3,1,2,1,2,1,3
2699,21117.8582,2,3,1,1,3,3,0,3,1,1,3,3
2700,21057.7269,3,2,2,1,1,4,1,2,2,1,1,4
2701,18677.0501,3,3,2,1,1,3,1,3,2,1,1,3
2702,20850.7995,4,2,2,1,1,4,1,2,2,1,1,4
2703,15973.3754,3,2,1,3,1,3,1,2,1,3,1,3
